1496657365.598571,1496661999.680634
1496661999.805635,1496671395.064903
1496671395.439908,1496672236.136626
1496672275.855811,1496686881.140957
1496686881.515961,1496687057.892895
1496687067.017995,1496687786.182131
1496687845.589032,1496702288.591149
1496702407.029947,1496703208.382484
1496703302.227263,1496711180.036546
1496711180.411551,1496751826.774631
1496751835.930990,1496789756.980095
1496885531.948042,1496892707.120494
1497025837.798609,1497032757.725433
1497129837.944825,1497136348.068962
1497136451.757443,1497137174.483036
1497137243.733692,1497139197.877193
1497139199.970963,1497150330.439230
1497150375.064730,1497151186.355055
1497151186.730060,1497164219.469608
1497164293.626687,1497165159.011368
1497165159.417623,1497171287.486178
1497171296.611280,1497178162.688091
1497178241.782726,1497178935.009231
1497179048.541751,1497180858.061994
1497180858.436998,1497192101.062770
1497192140.813215,1497192986.510176
1497193001.666595,1497198116.161311
1497198116.536315,1497236056.313207
1497236065.469567,1497275842.353920
1497374572.412943,1497379790.402682
1497379854.747076,1497380543.066467
1497380632.004858,1497391338.799546
1497391339.174550,1497393001.191189
1497393090.129579,1497393773.542671
1497393828.043217,1497398397.807716
1497398399.901489,1497399239.942393
1497399250.161260,1497399328.505911
1497406497.869555,1497407230.471725
1497407280.034794,1497413416.386567
1497413425.511671,1497433013.111783
1497433087.268885,1497433780.526853
1497433854.715205,1497440662.762197
1497440662.824697,1497446396.453092
1497446450.922468,1497447040.897998
1497447139.680383,1497478185.255926
1497478194.381031,1497519986.066875
1497618607.434900,1497630666.417504
1497630666.823759,1497636190.043606
1497636190.418610,1497636268.732012
1497636357.639286,1497648914.908877
1497648925.127745,1497649638.104705
1497649702.417945,1497655187.981109
1497655197.106214,1497662313.880816
1497662353.600067,1497665033.821359
1497665034.196364,1497674168.092776
1497674183.217966,1497674891.289394
1497674955.633955,1497683838.620953
1497683838.995958,1497686775.032976
1497686795.095729,1497687468.729222
1497687528.136221,1497719956.888837
1497719966.045203,1497763850.853758
1497838737.097283,1497839687.703403
1497839688.078407,1497844823.051475
1497844862.770741,1497845511.841687
1497845522.060570,1497845605.311653
1497845605.717909,1497856417.389842
1497856417.764847,1497857479.872417
1497857480.247422,1497869467.590903
1497869541.748118,1497872113.906588
1497872114.281592,1497881474.965895
1497881534.372918,1497889738.979678
1497889739.354683,1497892719.737214
1497892779.175488,1497893383.964607
1497893477.809578,1497896958.386118
1497896967.511237,1497904717.299578
1497904776.737852,1497905406.121041
1497905465.528064,1497961754.322172
1497961763.447291,1497996172.613142
1498081014.013990,1498091120.957866
1498091141.020627,1498102612.357202
1498102622.576085,1498113350.934255
1498113366.090702,1498113995.505131
1498113995.880136,1498114103.725287
1498114104.131543,1498118353.843020
1498118354.218025,1498124783.301574
1498124783.676579,1498124881.677852
1498124882.084107,1498125422.934886
1498125423.309891,1498136230.419084
1498136260.325723,1498136811.020380
1498136895.052722,1498138816.765195
1498138834.202922,1498147638.161083
1498147741.881181,1498148302.419715
1498148371.670615,1498151922.998016
1498151933.216899,1498203585.730386
1498203594.855504,1498239845.699616
1498323445.177490,1498325682.112805
1498325785.832903,1498327138.162974
1498327138.537979,1498336027.684728
1498336096.935628,1498336667.349290
1498336702.162242,1498347003.077335
1498347042.827852,1498347637.835583
1498347638.210588,1498354769.521742
1498354789.584502,1498359764.336428
1498359764.742684,1498375713.386729
1498375713.761734,1498380797.921326
1498380807.077695,1498390707.830916
1498390767.269186,1498391337.682823
1498391338.057828,1498435197.875840
1498435199.969616,1498445566.884832
1498445576.041201,1498483536.812998
1498566083.841452,1498571082.218334
1498571136.719036,1498571687.476130
1498571771.508462,1498586995.173301
1498586995.548306,1498587152.675330
1498587172.738089,1498592005.800341
1498592055.394730,1498592635.683454
1498592670.527653,1498593978.638252
1498593979.013257,1498602465.122563
1498602504.873075,1498603031.036102
1498603080.630491,1498603738.857719
1498603739.326475,1498607992.475008
1498608006.100183,1498612983.539238
1498613028.196063,1498613578.953151
1498613623.609976,1498622658.069992
1498622667.195109,1498623457.642782
1498623472.767976,1498624043.212817
1498624053.431699,1498625086.069988
1498625086.444993,1498626001.269266
1498626001.644271,1498687426.997265
1498687436.122383,1498694393.055663
1498694406.680837,1498724093.249264
1499137835.480137,1499175917.293138
1499175926.418258,1499215552.220272
1499292657.510639,1499294924.884312
1499295023.666866,1499295593.799390
1499295677.800499,1499296149.337972
1499296149.712976,1499296828.065679
1499296828.440684,1499302205.542897
1499302205.949152,1499307006.981263
1499307061.481982,1499307602.114117
1499307671.365031,1499318887.450554
1499318956.701468,1499319580.959706
1499319650.210620,1499333231.702360
1499333232.077365,1499342795.953583
1499342860.266932,1499343469.774976
1499343529.182010,1499345392.487851
1499345417.456931,1499353277.341910
1499353286.467031,1499354725.579773
1499354819.424762,1499355404.276230
1499355488.339840,1499366758.519827
1499366817.926861,1499367437.278784
1499367521.279893,1499379185.527580
1499379185.590081,1499418046.289651
1499418055.446022,1499459611.243438
1499535426.212902,1499548315.850895
1499548316.225900,1499551689.332689
1499551783.177671,1499552397.654490
1499552398.029495,1499563058.919640
1499563138.014432,1499595528.503389
1499595537.628510,1499608675.051478
1499608714.770751,1499609324.310027
1499609324.685032,1499620456.394093
1499620457.175354,1499621282.592471
1499621282.654972,1499660297.480625
1499660306.605745,1499704165.400470
1499779390.075764,1499784152.544591
1499784152.919596,1499784919.585919
1499784919.960924,1499784993.368139
1499784993.743144,1499785583.657145
1499785628.313982,1499795743.853146
1499795783.572418,1499796343.954781
1499796423.049571,1499799965.283614
1499800054.222283,1499800132.567062
1499806715.997316,1499807143.596684
1499807370.287163,1499808688.523234
1499808688.898239,1499808767.243019
1499808846.337808,1499808924.682587
1499808969.339424,1499809047.684203
1499809126.778993,1499812508.354675
1499812508.417176,1499817407.075293
1499817476.326202,1499818021.958391
1499818086.271739,1499828226.405410
1499828315.344083,1499828875.726470
1499828915.445744,1499837296.368725
1499837305.493845,1499839016.235147
1499839070.735865,1499839640.962132
1499839705.306730,1499849820.815077
1499849875.315796,1499850435.698183
1499850514.792976,1499860709.021111
1499860788.115903,1499861343.591976
1499861422.686769,1499902065.347538
1499902074.503909,1499948192.517545
1500023544.849665,1500025011.181414
1500025065.682130,1500025675.252632
1500025675.627637,1500028094.815646
1500028149.316361,1500028694.979775
1500028734.699046,1500036371.986808
1500036372.361813,1500038924.614068
1500038924.989073,1500048441.145250
1500048441.520255,1500049237.874459
1500049277.593731,1500054296.222115
1500054306.440999,1500054394.629657
1500054439.286493,1500054502.881078
1500054503.256083,1500058965.689665
1500059108.754043,1500059585.572803
1500059758.137568,1500061174.874917
1500061175.249922,1500061273.282459
1500061273.657464,1500061371.690001
1500061372.065006,1500069254.387234
1500069318.731828,1500069839.801169
1500069904.114513,1500070464.278117
1500070464.653122,1500079097.641574
1500079106.797944,1500080177.687058
1500080217.406332,1500089856.377117
1500089896.096390,1500090466.353906
1500090506.104430,1500093269.547100
1500093269.922105,1500143866.620187
1500143875.745307,1500191445.466001
1500267732.972635,1500284364.192411
1500284364.567416,1500290438.335179
1500290478.054454,1500295459.932787
1500295460.307793,1500299753.520776
1500299788.333736,1500300274.965167
1500300339.309767,1500306595.079935
1500306595.454940,1500310185.471130
1500310249.815731,1500319456.374892
1500319550.219882,1500321044.739632
1500321053.864753,1500328904.624748
1500328929.593828,1500329263.504490
1500329327.849091,1500329848.949727
1500329888.700252,1500334425.416453
1500334425.791458,1500334489.386048
1500334553.730649,1500339164.135197
1500339410.450942,1500339474.014279
1500339612.172350,1500339680.673252
1500339779.455803,1500340113.522705
1500340113.897710,1500341453.602859
1500341453.915364,1500349600.991447
1500349601.366452,1500385818.218591
1500385827.343711,1500422397.888009
1500422399.981787,1500433514.034863
1500511127.562027,1500563084.809728
1500563093.934849,1500595192.514408
1500595206.170838,1500612802.840439
1500612842.590963,1500613324.378568
1500613349.347647,1500616247.823378
1500616248.198383,1500622340.403740
1500622355.528939,1500622586.219482
1500622586.594487,1500627858.257771
1500627867.476642,1500630943.142210
1500630958.267410,1500631351.491346
1500631489.618168,1500640485.580575
1500640535.174980,1500646444.596675
1500646444.690427,1500648058.336711
1500648058.461712,1500649073.568851
1500649073.943857,1500658084.656458
1500658144.063492,1500658576.662948
1500658577.037953,1500665359.471164
1500665359.846169,1500667179.401419
1500667238.808452,1500667671.376658
1500667696.376987,1500675644.138069
1500755365.940607,1500767992.886906
1500768006.543335,1500796204.634305
1500796204.696806,1500796342.729878
1500796343.198634,1500805217.159522
1500805226.315893,1500838874.103799
1500838874.291302,1500839179.982837
1500839180.045338,1500846299.170561
1500846535.767435,1500846732.176277
1500846835.865146,1500854941.722139
1500854981.472663,1500855428.853563
1500855498.104477,1500863653.212030
1500863692.962554,1500864164.937529
1500864165.312534,1500869986.139302
1500869995.295672,1500877937.994174
1500877938.369179,1500881056.504053
1500881056.879057,1500887716.716890
1500887717.123146,1500888385.850715
1500888386.225720,1500898449.889694
1500898529.015738,1500901396.553556
1500901398.647334,1500917717.956311
1500998732.306958,1501047287.539322
1501047296.664443,1501075186.439293
1501075186.595545,1501077532.407798
1501077532.532800,1501086333.899121
1501086334.274127,1501087893.169729
1501087908.294929,1501088350.769527
1501088385.582487,1501096108.122051
1501096295.530777,1501096718.348866
1501096787.599781,1501112056.364078
1501112065.645450,1501121402.643502
1501121417.799952,1501121894.712483
1501121919.681562,1501129735.722013
1501129795.160296,1501130222.884680
1501130247.853759,1501138172.176887
1501138182.395771,1501138624.870349
1501138625.245354,1501141917.851223
1501141918.226228,1501144221.287814
1501144221.662819,1501144349.258250
1501144349.633255,1501146485.598889
1501146510.567968,1501146953.042546
1501146987.855505,1501154862.959234
1501154912.553637,1501155350.121900
1501155399.716304,1501159486.832638
1501242545.400245,1501289057.609636
1501289066.734757,1501328947.168586
1501329016.450752,1501329424.518651
1501329464.269176,1501331160.947872
1501331161.322877,1501337039.619391
1501337074.463602,1501337507.125576
1501337532.094656,1501345092.694675
1501345127.538886,1501345540.513099
1501345585.169940,1501351916.097442
1501351916.472447,1501353194.989361
1501353244.583767,1501353662.495545
1501353721.933831,1501353858.091883
1501353867.217003,1501361252.939709
1501361391.097787,1501361710.633264
1501361745.477475,1501369384.828536
1501369409.797616,1501369837.553275
1501369877.303801,1501377890.628470
1501377891.003476,1501393568.679353
1501393578.898238,1501401315.437950
1501485860.059218,1501530914.245749
1501530923.402120,1501561911.029508
1501561911.560765,1501570086.012534
1501570130.700624,1501570558.456277
1501570593.300487,1501572491.763074
1501572492.138079,1501572988.738391
1501572989.113396,1501577898.397018
1501577943.085108,1501585784.626227
1501585785.001232,1501586188.162810
1501586218.069455,1501593971.015654
1501593991.078419,1501595687.725838
1501595696.850959,1501601394.645000
1501601429.457961,1501601842.463418
1501601867.432498,1501602304.782027
1501602305.157032,1501612749.295042
1501612749.670047,1501625279.648120
1501625299.710885,1501631997.861896
1501631999.955674,1501643325.074456
1501730093.344479,1501772897.500522
1501772906.625642,1501818261.285190
1501818296.129401,1501818714.072431
1501818729.228881,1501833301.296660
1501833301.702915,1501836488.651326
1501836488.838829,1501836655.059778
1501836655.153529,1501837666.479408
1501837675.604529,1501838581.272760
1501838581.460263,1501845210.204207
1501845210.579212,1501847100.541715
1501847100.916720,1501848420.059171
1501848420.434176,1501878303.142004
1501878343.048783,1501878495.144545
1501878569.333026,1501878657.584194
1501878657.959198,1501878903.649949
1501879017.213951,1501880375.606922
1501880375.981927,1501885515.331167
1501974123.320710,1501976941.607326
1501976941.982331,1501977592.740786
1501977606.365964,1501978386.407492
1501978386.469993,1501978616.566775
1501978616.973030,1501996444.176676
1501996486.927239,1502015087.016069
1502015096.141189,1502015581.022578
1502015581.085079,1502051968.564529
1502051968.658281,1502057990.456375
1502058025.300584,1502058403.899323
1502058438.743532,1502063033.710327
1502063034.085331,1502065237.739434
1502065247.958319,1502065651.182404
1502065671.245169,1502072524.398333
1502072564.273861,1502072937.841303
1502072957.904068,1502075025.368920
1502075025.743925,1502079801.213352
1502079865.120448,1502080224.500202
1502080259.313163,1502087023.871405
1502087088.247257,1502087437.314375
1502087491.815096,1502094349.937076
1502094350.312081,1502101602.126769
1502101612.345654,1502102015.538488
1502102025.757374,1502103802.874634
1502103803.249639,1502108888.785669
1502108913.754749,1502109302.197388
1502109327.197719,1502110773.310600
1502110773.685605,1502116155.725557
1502116175.788322,1502116579.012407
1502116603.981487,1502123452.228337
1502123496.916428,1502123885.359067
1502123885.734072,1502127376.342751
1502217123.475278,1502236792.984133
1502236806.640563,1502256944.125976
1502256953.282347,1502321717.608714
1502321726.733835,1502358653.067640
1502358655.536423,1502361295.071455
1502361295.133956,1502369026.455319
1502460535.795701,1502498596.950209
1502498606.075330,1502563365.902084
1502563375.058455,1502596511.779384
1502596511.841885,1502610706.249350
1502704089.709221,1502740305.684826
1502740314.841197,1502755197.724146
1502755199.817924,1502805074.667439
1502805083.823811,1502841592.433408
1502841606.089840,1502852806.520152
1502947213.060478,1502982376.149970
1502982385.306341,1503047145.166201
1503047154.291323,1503051263.564908
1503051264.471170,1503094458.485060
1503191127.411294,1503193605.538006
1503193605.600506,1503194453.205531
1503194454.268045,1503224027.005148
1503224036.161520,1503252224.223956
1503317033.838716,1503336284.845980
1503433843.431585,1503465856.510561
1503465865.666933,1503487186.669076
1503551996.313239,1503577934.347497
1503676661.508751,1503707504.601214
1503707513.726335,1503724577.734566
1503789387.346647,1503791992.725053
1503792006.381485,1503819555.437327
1503918990.231671,1503949158.316464
1503949167.472834,1503962806.933706
1504027643.548195,1504049999.908896
1504052820.008990,1504055699.922364
1504058520.022441,1504062014.662755
1504164119.983917,1504174199.927957
1504176720.023343,1504177835.381648
1504177835.444149,1504178988.990453
1504187029.876633,1504191588.279869
1504191597.436238,1504205997.999161
1504206072.281380,1504206303.971903
1504206543.412528,1504206700.195824
1504207448.268086,1504207595.270005
1504209400.137307,1504209556.483098
1504209604.577475,1504223993.015239
1504224006.640417,1504256357.256687
1504256366.381808,1504305137.559463
1504404866.092666,1504434705.637737
1504434714.762856,1504499474.579028
1504499483.735399,1504547057.928258
1504647419.216426,1504676624.283312
1504676633.408432,1504741397.726202
1504741406.882571,1504742392.239239
1504742405.895669,1504788945.077338
1504889483.683988,1504915192.233097
1504915205.889525,1504918517.745925
1504918526.902296,1504983286.729460
1504983295.854581,1505001592.847114
1505001606.503547,1505031018.553910
1505100027.230852,1505160615.546347
1505160624.671470,1505174397.825601
1505174399.919380,1505225384.514369
1505225393.639493,1505239127.575021
1505342873.720481,1505402746.523832
1505402755.648955,1505467515.490262
1505467524.646636,1505482428.722902
1505586353.396920,1505644876.182201
1505644885.338574,1505692792.548374
1505692806.204809,1505709645.182644
1505709654.307768,1505724824.825529
1505830014.642966,1505886705.934227
1505886715.059350,1505951474.906480
1505951484.062854,1505951992.413499
1505952006.069934,1505967528.936905
1506073735.959901,1506128447.256153
1506128456.381278,1506193216.200634
1506193225.357009,1506210223.088473
1506317393.338159,1506370124.597382
1506370133.722503,1506434898.065703
1506434907.222078,1506452924.216764
1506565586.487701,1506612044.701876
1506612053.826998,1506676818.169236
1506676827.294360,1506695625.331453
1506817614.556771,1506853934.202003
1506853943.327126,1506867024.784495
1508107977.140016,1508108766.493905
1508109214.499659,1508109380.283038
1508110274.419522,1508111890.846533
1508112176.881500,1508112570.292900
1508113824.746822,1508114301.940569
1508114502.536945,1508114791.540728
1508116024.650621,1508117670.797170
1508118134.646993,1508118445.869817
1508119139.097642,1508167696.889559
1508167706.045929,1508179036.975512
1508374621.826167,1508414894.955556
1508414895.049307,1508422335.992023
1508623857.582355,1508623918.239405
1508624234.899835,1508624790.844674
1508625714.419365,1508625931.515981
1508627603.694304,1508665757.239061
1508880026.128634,1508889593.070033
1508889606.695217,1508905613.195066
1509134007.604497,1509152808.611764
1509385857.515638,1509395806.934460
1509636654.165471,1509638778.038944
1522372467.547206,1522375021.237105
1522375046.206184,1522375768.903207
1522375769.278212,1522378155.434654
1522617444.843013,1522629042.929624
1522629043.304629,1522630517.292879
1523096367.537978,1523101652.388947
1523101652.795202,1523101775.328069
1523101790.453268,1523101854.016607
1523101883.923251,1523117925.634877
1523118274.295727,1523121165.865123
1523121190.865453,1523122346.286945
1523122390.943784,1523122469.257317
1523122469.632322,1523122846.731047
1523124364.907325,1523125307.482260
1523125307.857265,1523126181.587541
1523126523.279549,1523127295.633488
1523127914.391651,1523131440.375666
1523132409.544702,1523134221.193601
1523340396.559143,1523364025.870694
1523364134.465876,1523383095.434625
1523383239.436523,1523383332.781504
1523383614.378967,1523383943.727059
1523383944.102064,1523384120.354388
1523388554.569103,1523388667.226838
1523585545.423393,1523589653.196268
1523589653.258768,1523589766.260257
1523589775.447878,1523599460.169235
1523599460.575490,1523600389.837734
1523600390.243989,1523606837.610190
1523606837.985195,1523618636.234399
1523618636.609405,1523619723.311223
1523619723.686228,1523638156.679102
1523638250.524088,1523638715.342713
1523643518.374748,1523644154.695632
1523830527.216440,1523846812.114303
1523846876.458899,1523846940.022236
1523846950.241120,1523847938.597876
1523847987.348517,1523852838.631106
1523852839.006111,1523865718.581843
1523865787.832755,1523877870.210497
1523877905.023455,1523884561.204794
1523884635.362020,1523885623.718775
1523885624.093780,1523885692.594682
1523885747.064148,1523896925.492496
1524070374.783367,1524071151.543185
1524071230.637935,1524088524.075265
1524088524.450270,1524093443.918700
1524093444.293704,1524093601.326939
1524093601.733194,1524106732.906730
1524106880.877455,1524107702.013412
1524107825.358808,1524117418.986828
1524117419.361833,1524118096.620870
1524313857.458054,1524324525.843207
1524324550.874774,1524325455.667487
1524325475.730241,1524339321.874403
1524339322.249408,1524342524.039970
1524342524.477475,1524342612.603592
1524342740.917717,1524342809.418585
1524342809.793590,1524343871.994547
1524344093.841107,1524360684.679963
1524360758.837202,1524365477.181386
1524365486.337758,1524377297.932802
1524405976.561385,1524406168.220115
1524409323.417186,1524409444.262499
1524557515.021829,1524558554.378766
1524558563.503882,1524560917.752503
1524560918.127507,1524573917.729945
1524573957.449199,1524591651.142445
1524591700.705574,1524604158.894892
1524604159.269897,1524609414.117820
1524609414.524075,1524610363.629867
1524610467.318683,1524623327.830964
1524623336.987336,1524624529.878187
1524624530.253192,1524624729.724593
1524660141.249903,1524662347.309358
1524662585.281150,1524662925.941756
1524663402.197845,1524663605.169189
1524801205.995911,1524802886.329858
1524802945.768116,1524815205.424591
1524815214.580958,1524819316.727065
1524819376.134073,1524819493.854326
1524819494.229331,1524820207.269681
1524820207.644686,1524832056.327165
1524832056.702170,1524837646.273512
1524837705.680520,1524853328.036164
1524853819.261184,1524854177.953262
1524855879.849984,1524856270.417469
1524859049.640441,1524859341.331664
1524860732.818174,1524861280.043909
1524861757.862507,1524862911.658484
1525044803.221921,1525060727.018363
1525060727.424618,1525061479.840519
1525061480.215524,1525070475.737159
1525070484.924777,1525078762.280951
1525078762.655955,1525091412.818218
1525091656.633846,1525094986.926563
1525095046.333575,1525095970.970435
1525096030.377447,1525112200.553611
1525112200.928616,1525114083.202760
1525159233.032614,1525162682.732108
1525185622.581434,1525195005.012708
1525288256.594598,1525297405.453760
1525297459.985661,1525298364.965208
1525298458.841328,1525299624.917742
1525299625.292746,1525300707.461908
1525300707.836913,1525315180.736930
1525315240.175193,1525324576.169950
1525324585.326317,1525338000.592150
1525338000.967155,1525348226.910828
1525348350.318660,1525349250.392706
1525349295.049529,1525357409.934872
1525357410.309877,1525358492.511259
1525358512.542766,1525361648.926747
1525402644.262526,1525406109.430769
1525430314.106791,1525431870.657734
1525432053.691300,1525433011.484668
1525433367.739176,1525435405.796212
1525435649.018039,1525444030.967840
1525444154.719405,1525445445.766990
1525445833.771899,1525447877.579008
1525531675.220283,1525544980.910160
1525544981.003911,1525548165.573126
1525548165.948131,1525563796.259471
1525563796.634475,1525563953.698848
1525563954.073852,1525577476.370153
1525577485.526519,1525597080.181968
1525597174.058162,1525608067.634204
1525648369.455480,1525648495.207034
1525648839.492541,1525650552.076214
1525650552.451219,1525651192.521632
1525651206.146802,1525651387.086541
1525675054.597002,1525682601.441634
1525682722.068147,1525698855.114195
1525775426.036070,1525777209.526244
1525777298.464813,1525778213.382053
1525778213.757058,1525827204.254122
1525827204.629127,1525827302.692876
1525827342.443382,1525828427.238443
1525828436.394810,1525842678.294889
1525842777.171148,1525843623.213170
1525843702.307927,1525849030.469516
1525849030.844521,1525849128.877019
1525849129.252024,1525849251.878585
1525849252.253590,1525849645.508596
1525849645.883601,1525856108.309632
1525936856.501179,1525948034.421783
1526019294.266799,1526028590.128626
1526028590.503630,1526036681.944718
1526036800.446144,1526037626.831085
1526037627.206089,1526052944.140348
1526052964.203089,1526062645.288300
1526062645.663305,1526064584.311626
1526064597.093029,1526070067.596338
1526070067.971343,1526077605.499517
1526077614.624627,1526085399.750874
1526085454.251563,1526086310.168632
1526086374.513195,1526103910.016100
1526173194.149783,1526193016.645898
1526262926.737290,1526322587.965477
1526322597.090588,1526325165.059431
1526325165.434436,1526340502.809134
1526340503.184139,1526341014.721632
1526341369.413461,1526341506.790138
1526341507.196393,1526341930.139055
1526342028.952761,1526342392.550949
1526342406.238619,1526346348.100819
1526411156.741580,1526428792.205584
1526428805.862001,1526435092.252062
1526510664.876634,1526511571.449454
1526511616.074962,1526512210.706732
1526512284.863826,1526516991.638663
1526525148.492924,1526540399.937870
1526542920.032582,1526546856.645400
1526546857.020405,1526546999.928482
1526549519.991943,1526559909.593494
1526559939.500127,1526560248.972832
1526560303.442279,1526565707.136349
1526565716.323967,1526572589.099315
1526572589.474320,1526572953.041467
1526572953.416472,1526585293.199200
1526585293.574205,1526585627.640975
1526585637.859856,1526587256.255542
1526587256.630547,1526600830.366548
1526613196.809997,1526614219.417057
1526614219.792062,1526616670.542709
1526649147.929180,1526671787.439528
1526751417.413629,1526754754.859561
1526754755.234566,1526763538.151494
1526797866.022770,1526801357.911663
1526801367.036780,1526804889.926074
1526804919.801460,1526811527.574383
1526811527.949388,1526817442.182096
1526817442.557101,1526836661.618060
1526836662.024316,1526842876.292152
1526842896.323661,1526848815.525183
1526848835.556692,1526849169.654761
1526849170.029766,1526855039.980651
1526855074.824852,1526855408.891671
1526855463.392375,1526860138.202810
1526862061.446890,1526866124.844511
1526866133.969632,1526867675.927575
1526867710.740536,1526868034.994835
1526868055.057601,1526915566.687489
1526995495.393381,1527013783.893836
1527048096.701537,1527053422.019868
1527053422.394872,1527055080.322396
1527055110.197779,1527061329.715084
1527061330.090089,1527066230.934223
1527066231.309227,1527067160.977407
1527067185.946477,1527067520.044514
1527067535.169708,1527073459.589476
1527073459.964481,1527073803.875144
1527073819.031588,1527079699.107037
1527079783.108115,1527080048.392769
1527080068.455526,1527081184.063591
1527081184.438596,1527086243.691013
1527086381.817785,1527086941.887471
1527086986.513044,1527092153.704346
1527092154.079350,1527092507.865140
1527092508.240145,1527107383.931020
1527109305.175034,1527109908.026720
1527109917.151840,1527119992.596981
1527120006.253412,1527159106.897100
1527239963.594869,1527288676.299584
1527288685.424698,1527338589.550999
1527347733.047541,1527353447.966681
1527353457.091801,1527354788.734368
1527392739.818620,1527402617.226383
1527484044.201132,1527532185.407082
1527532194.563449,1527551997.690280
1527551999.784058,1527570010.144145
1527579144.294514,1527586210.323675
1527627145.595590,1527646158.087025
1527727944.562327,1527766329.349154
1527775465.563137,1527775726.441543
1527775735.566662,1527818530.969263
1527861266.550396,1527890026.106604
1527972145.278493,1528016173.206501
1528039707.890338,1528084366.061000
1528084375.217368,1528089975.039910
1528118907.629792,1528133447.128514
1528216707.309044,1528243197.689970
